,Unnamed: 0,Path,Transcript
112,112,./dataset/LibriSpeech/test-clean/1320/122617/1320-122617-0034.flac,hold said david perceiving that with this assurance they were about to leave him i am an unworthy and humble follower of one who taught not the damnable principle of revenge
1937,1937,./dataset/LibriSpeech/test-clean/6829/68771/6829-68771-0025.flac,she sat down in a rocking chair and clasping her hands in her lap rocked slowly back and forth i'm sorry said beth
1778,1778,./dataset/LibriSpeech/test-clean/1188/133604/1188-133604-0007.flac,the brown ground beneath is left for the most part one touch of black is put for the hollow two delicate lines of dark gray define the outer curve and one little quivering touch of white draws the inner edge of the mandible
2038,2038,./dataset/LibriSpeech/test-clean/1580/141084/1580-141084-0035.flac,he could examine the papers in his own office
1506,1506,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0037.flac,there it clothes itself in word masks in metaphor rags
889,889,./dataset/LibriSpeech/test-clean/5142/36377/5142-36377-0019.flac,when i addressed him he answered constrainedly
2389,2389,./dataset/LibriSpeech/test-clean/237/134493/237-134493-0001.flac,his wife now lies beside him and the white shaft that marks their graves gleams across the wheat fields
1355,1355,./dataset/LibriSpeech/test-clean/908/31957/908-31957-0003.flac,when called before i told how hastily i dropped my flowers or brake off from a game
2296,2296,./dataset/LibriSpeech/test-clean/8555/292519/8555-292519-0013.flac,that was but rustling of dripping plants in the dark
590,590,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0012.flac,please forgive me for this underhanded way of admitting i had turned forty
1406,1406,./dataset/LibriSpeech/test-clean/7021/79730/7021-79730-0007.flac,if you should not be a good girl but should show signs of making us any trouble i shall have to send you out somewhere to the back part of the house until we are gone
649,649,./dataset/LibriSpeech/test-clean/8230/279154/8230-279154-0032.flac,it is this that is of interest to theory of knowledge
1891,1891,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0033.flac,it was better for him to think the girl unfeeling than to know the truth
282,282,./dataset/LibriSpeech/test-clean/7729/102255/7729-102255-0021.flac,but the affair was magnified as a crowning proof that the free state men were insurrectionists and outlaws
1273,1273,./dataset/LibriSpeech/test-clean/4077/13751/4077-13751-0015.flac,a small settlement had been founded by mormon families on shoal creek and here on the thirtieth of october eighteen thirty eight a company of two hundred and forty fell upon the hapless settlers and butchered a score
2002,2002,./dataset/LibriSpeech/test-clean/1580/141083/1580-141083-0053.flac,you haven't seen any of them no sir
2560,2560,./dataset/LibriSpeech/test-clean/121/121726/121-121726-0002.flac,angor pain painful to hear
943,943,./dataset/LibriSpeech/test-clean/5142/33396/5142-33396-0045.flac,this is our last feast with you i said
147,147,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0010.flac,it is the only amends i ask of you for the wrong you have done me
1916,1916,./dataset/LibriSpeech/test-clean/6829/68771/6829-68771-0004.flac,under ordinary conditions reynolds was sure to be elected but the committee proposed to sacrifice him in order to elect hopkins
1478,1478,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0009.flac,when it is a question of probing a wound a gulf a society since when has it been considered wrong to go too far to go to the bottom
186,186,./dataset/LibriSpeech/test-clean/260/123440/260-123440-0007.flac,i almost think i can remember feeling a little different
702,702,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0041.flac,re enter butler and three footmen who remove the tea things hostess to guest
1486,1486,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0017.flac,he would be like a philologist refusing to examine a fact in language a philosopher hesitating to scrutinize a fact in humanity
2427,2427,./dataset/LibriSpeech/test-clean/237/126133/237-126133-0020.flac,how did her mother ever let her go
1565,1565,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0036.flac,humpy dumpy fell downstairs and yet he married the princess
1559,1559,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0030.flac,perhaps the other trees from the forest will come to look at me
1885,1885,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0027.flac,whose name did you sign to the check asked kenneth
793,793,./dataset/LibriSpeech/test-clean/1995/1837/1995-1837-0016.flac,for one long moment he paused stupid agape with utter amazement then leaned dizzily against a tree
2512,2512,./dataset/LibriSpeech/test-clean/5683/32879/5683-32879-0011.flac,she spoke with a sudden energy which partook of fear and passion and flushed her thin cheek and made her languid eyes flash
2506,2506,./dataset/LibriSpeech/test-clean/5683/32879/5683-32879-0005.flac,this transient spring and lighting up are beautiful a glamour beguiling our senses
585,585,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0007.flac,classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt that he could tell a sperm whale from a baleen whale
2070,2070,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0016.flac,ruth sat quite still for a time with face intent and flushed it was out now
1611,1611,./dataset/LibriSpeech/test-clean/5105/28241/5105-28241-0007.flac,there is no fear of that sir
128,128,./dataset/LibriSpeech/test-clean/1320/122612/1320-122612-0008.flac,the eyes of the whole party followed the unexpected movement and read their success in the air of triumph that the youth assumed
1583,1583,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0054.flac,i know no such place said the tree
1127,1127,./dataset/LibriSpeech/test-clean/2830/3979/2830-3979-0007.flac,much later when a friend of his was preparing an edition of all his latin works he remarked to his home circle if i had my way about it they would republish only those of my books which have doctrine my galatians for instance
2154,2154,./dataset/LibriSpeech/test-clean/4992/23283/4992-23283-0014.flac,what can you mean by that miss woodley you talk mysteriously
2465,2465,./dataset/LibriSpeech/test-clean/3570/5695/3570-5695-0009.flac,each will therefore serve about equally well during the earlier stages of social growth
54,54,./dataset/LibriSpeech/test-clean/6930/81414/6930-81414-0004.flac,the story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said
458,458,./dataset/LibriSpeech/test-clean/7127/75947/7127-75947-0032.flac,yes but perhaps i frightened her in what way
1105,1105,./dataset/LibriSpeech/test-clean/2830/3980/2830-3980-0062.flac,not for a crown or a kingdom or our goodness but for our sins
150,150,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0013.flac,she saw that the bed was gilded and so rich that it seemed that of a prince rather than of a private gentleman
2075,2075,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0021.flac,but neither saint girard nor broad street neither wonders of the mint nor the glories of the hall where the ghosts of our fathers sit always signing the declaration impressed the visitors so much as the splendors of the chestnut street windows and the bargains on eighth street
2087,2087,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0033.flac,what a box women are put into measured for it and put in young if we go anywhere it's in a box veiled and pinioned and shut in by disabilities
665,665,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0004.flac,frankly i cannot always say
685,685,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0024.flac,to be or not to be that is the question whether tis nobler
2170,2170,./dataset/LibriSpeech/test-clean/4992/41806/4992-41806-0009.flac,exclaimed bill harmon to his wife as they went through the lighted hall
1371,1371,./dataset/LibriSpeech/test-clean/908/31957/908-31957-0019.flac,thou canst wait through sorrow and sickness to bring souls to touch and think it soon when others cry too late
170,170,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0033.flac,her bearing was graceful and animated she led her son by the hand and before her walked two maids with wax lights and silver candlesticks
158,158,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0021.flac,she meanwhile passed her life with her parents in the strictest retirement never letting herself be seen but shunning every eye lest it should read her misfortune in her face
574,574,./dataset/LibriSpeech/test-clean/8463/294825/8463-294825-0016.flac,milligram roughly one twenty eight thousand of an ounce
1010,1010,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0038.flac,therefore i feel myself quite able as president of this republic to receive you with a courtesy due to the servants of a friendly ally
892,892,./dataset/LibriSpeech/test-clean/5142/36377/5142-36377-0022.flac,i wish you good night she laid her bony hands on the back of mister meadowcroft's invalid chair cut him short in his farewell salutation to me and wheeled him out to his bed as if she were wheeling him out to his grave
52,52,./dataset/LibriSpeech/test-clean/6930/81414/6930-81414-0002.flac,onward said a distant voice
2573,2573,./dataset/LibriSpeech/test-clean/121/123859/121-123859-0000.flac,you are my all the world and i must strive to know my shames and praises from your tongue none else to me nor i to none alive that my steel'd sense or changes right or wrong
49,49,./dataset/LibriSpeech/test-clean/6930/76324/6930-76324-0028.flac,well i'm convinced that the boarded up house mystery happened not earlier than april sixteenth eighteen sixty one and probably not much later
34,34,./dataset/LibriSpeech/test-clean/6930/76324/6930-76324-0013.flac,it can't hurt anything i'm sure for we won't disturb things at all
1241,1241,./dataset/LibriSpeech/test-clean/4077/13754/4077-13754-0000.flac,the army found the people in poverty and left them in comparative wealth
956,956,./dataset/LibriSpeech/test-clean/5142/33396/5142-33396-0058.flac,a robber viking said the king and scowled at me
1331,1331,./dataset/LibriSpeech/test-clean/908/157963/908-157963-0010.flac,she ceasd and smild in tears then sat down in her silver shrine
